time,direction,accel,label,recording_id
2.13,m_x,0.11,Arresto Momento,19_qimdf
2.181,m_x,0.29,Arresto Momento,19_qimdf
2.232,m_x,0.29,Arresto Momento,19_qimdf
2.283,m_x,0.19,Arresto Momento,19_qimdf
2.333,m_x,0.19,Arresto Momento,19_qimdf
2.384,m_x,0.38,Arresto Momento,19_qimdf
2.434,m_x,0.38,Arresto Momento,19_qimdf
2.485,m_x,0.23,Arresto Momento,19_qimdf
2.535,m_x,0.23,Arresto Momento,19_qimdf
2.587,m_x,-0.07,Arresto Momento,19_qimdf
2.637,m_x,-0.07,Arresto Momento,19_qimdf
2.688,m_x,0.03,Arresto Momento,19_qimdf
2.739,m_x,0.03,Arresto Momento,19_qimdf
2.789,m_x,0.14,Arresto Momento,19_qimdf
2.84,m_x,0.14,Arresto Momento,19_qimdf
2.892,m_x,0.21,Arresto Momento,19_qimdf
2.942,m_x,0.21,Arresto Momento,19_qimdf
2.993,m_x,0.04,Arresto Momento,19_qimdf
3.044,m_x,0.04,Arresto Momento,19_qimdf
0.051,m_y,0.12,Arresto Momento,19_qimdf
0.102,m_y,0.12,Arresto Momento,19_qimdf
0.154,m_y,-0.18,Arresto Momento,19_qimdf
0.205,m_y,-0.18,Arresto Momento,19_qimdf
0.257,m_y,-0.17,Arresto Momento,19_qimdf
0.307,m_y,-0.17,Arresto Momento,19_qimdf
0.359,m_y,0.03,Arresto Momento,19_qimdf
0.41,m_y,0.03,Arresto Momento,19_qimdf
0.46,m_y,-2.23,Arresto Momento,19_qimdf
0.511,m_y,-2.23,Arresto Momento,19_qimdf
0.562,m_y,-3.64,Arresto Momento,19_qimdf
0.612,m_y,-3.64,Arresto Momento,19_qimdf
0.662,m_y,8.48,Arresto Momento,19_qimdf
0.712,m_y,8.48,Arresto Momento,19_qimdf
0.762,m_y,10.02,Arresto Momento,19_qimdf
0.813,m_y,10.02,Arresto Momento,19_qimdf
0.864,m_y,9.63,Arresto Momento,19_qimdf
0.914,m_y,9.63,Arresto Momento,19_qimdf
0.964,m_y,-1.68,Arresto Momento,19_qimdf
1.014,m_y,-1.68,Arresto Momento,19_qimdf
1.066,m_y,-2.79,Arresto Momento,19_qimdf
1.116,m_y,-2.79,Arresto Momento,19_qimdf
1.166,m_y,8.16,Arresto Momento,19_qimdf
1.219,m_y,8.16,Arresto Momento,19_qimdf
1.267,m_y,12.17,Arresto Momento,19_qimdf
1.317,m_y,12.17,Arresto Momento,19_qimdf
1.367,m_y,12.54,Arresto Momento,19_qimdf
1.418,m_y,12.54,Arresto Momento,19_qimdf
1.468,m_y,4.38,Arresto Momento,19_qimdf
1.519,m_y,4.38,Arresto Momento,19_qimdf
1.57,m_y,-0.6,Arresto Momento,19_qimdf
1.621,m_y,-0.6,Arresto Momento,19_qimdf
1.672,m_y,-0.11,Arresto Momento,19_qimdf
1.724,m_y,-0.11,Arresto Momento,19_qimdf
1.775,m_y,0,Arresto Momento,19_qimdf
1.826,m_y,0,Arresto Momento,19_qimdf
1.876,m_y,-0.08,Arresto Momento,19_qimdf
1.927,m_y,-0.08,Arresto Momento,19_qimdf
1.978,m_y,0.12,Arresto Momento,19_qimdf
2.028,m_y,0.12,Arresto Momento,19_qimdf
2.079,m_y,-0.15,Arresto Momento,19_qimdf
2.13,m_y,-0.15,Arresto Momento,19_qimdf
2.181,m_y,-0.02,Arresto Momento,19_qimdf
2.232,m_y,-0.02,Arresto Momento,19_qimdf
2.283,m_y,-0.11,Arresto Momento,19_qimdf
2.333,m_y,-0.11,Arresto Momento,19_qimdf
2.384,m_y,0,Arresto Momento,19_qimdf
2.434,m_y,0,Arresto Momento,19_qimdf
2.485,m_y,-0.16,Arresto Momento,19_qimdf
2.535,m_y,-0.16,Arresto Momento,19_qimdf
2.587,m_y,-0.05,Arresto Momento,19_qimdf
2.637,m_y,-0.05,Arresto Momento,19_qimdf
2.688,m_y,-0.24,Arresto Momento,19_qimdf
2.739,m_y,-0.24,Arresto Momento,19_qimdf
2.789,m_y,-0.05,Arresto Momento,19_qimdf
2.84,m_y,-0.05,Arresto Momento,19_qimdf
2.892,m_y,0.15,Arresto Momento,19_qimdf
2.942,m_y,0.15,Arresto Momento,19_qimdf
2.993,m_y,-0.18,Arresto Momento,19_qimdf
3.044,m_y,-0.18,Arresto Momento,19_qimdf
0.051,m_z,-0.05,Arresto Momento,19_qimdf
0.102,m_z,-0.05,Arresto Momento,19_qimdf
0.154,m_z,0.37,Arresto Momento,19_qimdf
0.205,m_z,0.37,Arresto Momento,19_qimdf
0.257,m_z,-0.05,Arresto Momento,19_qimdf
0.307,m_z,-0.05,Arresto Momento,19_qimdf
0.359,m_z,-0.19,Arresto Momento,19_qimdf
0.41,m_z,-0.19,Arresto Momento,19_qimdf
0.46,m_z,-1.09,Arresto Momento,19_qimdf
0.511,m_z,-1.09,Arresto Momento,19_qimdf
0.562,m_z,-14.97,Arresto Momento,19_qimdf
0.612,m_z,-14.97,Arresto Momento,19_qimdf
0.662,m_z,-2.08,Arresto Momento,19_qimdf
0.712,m_z,-2.08,Arresto Momento,19_qimdf
0.762,m_z,17.81,Arresto Momento,19_qimdf
0.813,m_z,17.81,Arresto Momento,19_qimdf
0.864,m_z,12.54,Arresto Momento,19_qimdf
0.914,m_z,12.54,Arresto Momento,19_qimdf
0.964,m_z,-12.8,Arresto Momento,19_qimdf
1.014,m_z,-12.8,Arresto Momento,19_qimdf
1.066,m_z,-26.97,Arresto Momento,19_qimdf
1.116,m_z,-26.97,Arresto Momento,19_qimdf
1.166,m_z,-3.74,Arresto Momento,19_qimdf
1.219,m_z,-3.74,Arresto Momento,19_qimdf
1.267,m_z,18.63,Arresto Momento,19_qimdf
1.317,m_z,18.63,Arresto Momento,19_qimdf
1.367,m_z,15.14,Arresto Momento,19_qimdf
1.418,m_z,15.14,Arresto Momento,19_qimdf
1.468,m_z,-16.52,Arresto Momento,19_qimdf
1.519,m_z,-16.52,Arresto Momento,19_qimdf
1.57,m_z,-21.67,Arresto Momento,19_qimdf
1.621,m_z,-21.67,Arresto Momento,19_qimdf
1.672,m_z,1.34,Arresto Momento,19_qimdf
1.724,m_z,1.34,Arresto Momento,19_qimdf
1.775,m_z,-0.47,Arresto Momento,19_qimdf
1.826,m_z,-0.47,Arresto Momento,19_qimdf
1.876,m_z,0.01,Arresto Momento,19_qimdf
1.927,m_z,0.01,Arresto Momento,19_qimdf
1.978,m_z,0.11,Arresto Momento,19_qimdf
2.028,m_z,0.11,Arresto Momento,19_qimdf
2.079,m_z,-0.03,Arresto Momento,19_qimdf
2.13,m_z,-0.03,Arresto Momento,19_qimdf
2.181,m_z,-0.03,Arresto Momento,19_qimdf
2.232,m_z,-0.03,Arresto Momento,19_qimdf
2.283,m_z,-0.06,Arresto Momento,19_qimdf
2.333,m_z,-0.06,Arresto Momento,19_qimdf
2.384,m_z,-0.09,Arresto Momento,19_qimdf
2.434,m_z,-0.09,Arresto Momento,19_qimdf
2.485,m_z,0.04,Arresto Momento,19_qimdf
2.535,m_z,0.04,Arresto Momento,19_qimdf
2.587,m_z,0.14,Arresto Momento,19_qimdf
2.637,m_z,0.14,Arresto Momento,19_qimdf
2.688,m_z,-0.05,Arresto Momento,19_qimdf
2.739,m_z,-0.05,Arresto Momento,19_qimdf
2.789,m_z,0.05,Arresto Momento,19_qimdf
2.84,m_z,0.05,Arresto Momento,19_qimdf
2.892,m_z,-0.12,Arresto Momento,19_qimdf
2.942,m_z,-0.12,Arresto Momento,19_qimdf
2.993,m_z,0.04,Arresto Momento,19_qimdf
3.044,m_z,0.04,Arresto Momento,19_qimdf
0.05,m_x,-0.17,Arresto Momento,20_qimdf
0.101,m_x,-0.17,Arresto Momento,20_qimdf
0.152,m_x,-0.14,Arresto Momento,20_qimdf
0.202,m_x,-0.14,Arresto Momento,20_qimdf
0.254,m_x,-0.77,Arresto Momento,20_qimdf
0.304,m_x,-0.77,Arresto Momento,20_qimdf
0.355,m_x,0.57,Arresto Momento,20_qimdf
0.405,m_x,0.57,Arresto Momento,20_qimdf
0.456,m_x,-0.1,Arresto Momento,20_qimdf
0.507,m_x,-0.1,Arresto Momento,20_qimdf
0.557,m_x,0.42,Arresto Momento,20_qimdf
0.608,m_x,0.42,Arresto Momento,20_qimdf
0.659,m_x,1.18,Arresto Momento,20_qimdf
0.711,m_x,1.18,Arresto Momento,20_qimdf
0.762,m_x,-3.58,Arresto Momento,20_qimdf
0.812,m_x,-3.58,Arresto Momento,20_qimdf
0.863,m_x,-2.58,Arresto Momento,20_qimdf
0.914,m_x,-2.58,Arresto Momento,20_qimdf
0.965,m_x,0.55,Arresto Momento,20_qimdf
1.016,m_x,0.55,Arresto Momento,20_qimdf
1.066,m_x,3.33,Arresto Momento,20_qimdf
1.118,m_x,3.33,Arresto Momento,20_qimdf
1.168,m_x,-2.14,Arresto Momento,20_qimdf
1.219,m_x,-2.14,Arresto Momento,20_qimdf
1.27,m_x,-2.39,Arresto Momento,20_qimdf
1.321,m_x,-2.39,Arresto Momento,20_qimdf
1.371,m_x,-3.01,Arresto Momento,20_qimdf
1.422,m_x,-3.01,Arresto Momento,20_qimdf
1.473,m_x,-0.85,Arresto Momento,20_qimdf
1.523,m_x,-0.85,Arresto Momento,20_qimdf
1.575,m_x,4.86,Arresto Momento,20_qimdf
1.626,m_x,4.86,Arresto Momento,20_qimdf
1.676,m_x,1.14,Arresto Momento,20_qimdf
1.727,m_x,1.14,Arresto Momento,20_qimdf
1.777,m_x,0.51,Arresto Momento,20_qimdf
1.828,m_x,0.51,Arresto Momento,20_qimdf
1.88,m_x,0.45,Arresto Momento,20_qimdf
1.931,m_x,0.45,Arresto Momento,20_qimdf
1.982,m_x,0.07,Arresto Momento,20_qimdf
2.032,m_x,0.07,Arresto Momento,20_qimdf
2.082,m_x,0.18,Arresto Momento,20_qimdf
2.134,m_x,0.18,Arresto Momento,20_qimdf
2.185,m_x,0.2,Arresto Momento,20_qimdf
2.237,m_x,0.2,Arresto Momento,20_qimdf
2.287,m_x,-0.04,Arresto Momento,20_qimdf
2.338,m_x,-0.04,Arresto Momento,20_qimdf
2.388,m_x,0.13,Arresto Momento,20_qimdf
2.44,m_x,0.13,Arresto Momento,20_qimdf
2.491,m_x,0.24,Arresto Momento,20_qimdf
2.541,m_x,0.24,Arresto Momento,20_qimdf
2.592,m_x,0.22,Arresto Momento,20_qimdf
2.643,m_x,0.22,Arresto Momento,20_qimdf
2.694,m_x,0.17,Arresto Momento,20_qimdf
2.745,m_x,0.17,Arresto Momento,20_qimdf
2.795,m_x,0.11,Arresto Momento,20_qimdf
2.846,m_x,0.11,Arresto Momento,20_qimdf
2.896,m_x,0.27,Arresto Momento,20_qimdf
2.947,m_x,0.27,Arresto Momento,20_qimdf
2.999,m_x,0.27,Arresto Momento,20_qimdf
3.05,m_x,0.3,Arresto Momento,20_qimdf
0.05,m_y,-0.08,Arresto Momento,20_qimdf
0.101,m_y,-0.08,Arresto Momento,20_qimdf
0.152,m_y,-0.09,Arresto Momento,20_qimdf
0.202,m_y,-0.09,Arresto Momento,20_qimdf
0.254,m_y,0.16,Arresto Momento,20_qimdf
0.304,m_y,0.16,Arresto Momento,20_qimdf
0.355,m_y,0.41,Arresto Momento,20_qimdf
0.405,m_y,0.41,Arresto Momento,20_qimdf
0.456,m_y,-1.12,Arresto Momento,20_qimdf
0.507,m_y,-1.12,Arresto Momento,20_qimdf
0.557,m_y,-5.87,Arresto Momento,20_qimdf
0.608,m_y,-5.87,Arresto Momento,20_qimdf
0.659,m_y,6.2,Arresto Momento,20_qimdf
0.711,m_y,6.2,Arresto Momento,20_qimdf
0.762,m_y,8.34,Arresto Momento,20_qimdf
0.812,m_y,8.34,Arresto Momento,20_qimdf
0.863,m_y,8.15,Arresto Momento,20_qimdf
0.914,m_y,8.15,Arresto Momento,20_qimdf
0.965,m_y,0.5,Arresto Momento,20_qimdf
1.016,m_y,0.5,Arresto Momento,20_qimdf
1.066,m_y,-0.46,Arresto Momento,20_qimdf
1.118,m_y,-0.46,Arresto Momento,20_qimdf
1.168,m_y,5.77,Arresto Momento,20_qimdf
1.219,m_y,5.77,Arresto Momento,20_qimdf
1.27,m_y,10.19,Arresto Momento,20_qimdf
1.321,m_y,10.19,Arresto Momento,20_qimdf
1.371,m_y,8.55,Arresto Momento,20_qimdf
1.422,m_y,8.55,Arresto Momento,20_qimdf
1.473,m_y,6.16,Arresto Momento,20_qimdf
1.523,m_y,6.16,Arresto Momento,20_qimdf
1.575,m_y,1.87,Arresto Momento,20_qimdf
1.626,m_y,1.87,Arresto Momento,20_qimdf
1.676,m_y,-0.82,Arresto Momento,20_qimdf
1.727,m_y,-0.82,Arresto Momento,20_qimdf
1.777,m_y,-0.06,Arresto Momento,20_qimdf
1.828,m_y,-0.06,Arresto Momento,20_qimdf
1.88,m_y,0.42,Arresto Momento,20_qimdf
1.931,m_y,0.42,Arresto Momento,20_qimdf
1.982,m_y,0.25,Arresto Momento,20_qimdf
2.032,m_y,0.25,Arresto Momento,20_qimdf
2.082,m_y,0.04,Arresto Momento,20_qimdf
2.134,m_y,0.04,Arresto Momento,20_qimdf
2.185,m_y,-0.12,Arresto Momento,20_qimdf
2.237,m_y,-0.12,Arresto Momento,20_qimdf
2.287,m_y,-0.06,Arresto Momento,20_qimdf
2.338,m_y,-0.06,Arresto Momento,20_qimdf
2.388,m_y,-0.2,Arresto Momento,20_qimdf
2.44,m_y,-0.2,Arresto Momento,20_qimdf
2.491,m_y,-0.01,Arresto Momento,20_qimdf
2.541,m_y,-0.01,Arresto Momento,20_qimdf
2.592,m_y,-0.1,Arresto Momento,20_qimdf
2.643,m_y,-0.1,Arresto Momento,20_qimdf
2.694,m_y,-0.09,Arresto Momento,20_qimdf
2.745,m_y,-0.09,Arresto Momento,20_qimdf
2.795,m_y,-0.05,Arresto Momento,20_qimdf
2.846,m_y,-0.05,Arresto Momento,20_qimdf
2.896,m_y,0.07,Arresto Momento,20_qimdf
2.947,m_y,0.07,Arresto Momento,20_qimdf
2.999,m_y,0.07,Arresto Momento,20_qimdf
3.05,m_y,-0.12,Arresto Momento,20_qimdf
0.05,m_z,0.14,Arresto Momento,20_qimdf
0.101,m_z,0.14,Arresto Momento,20_qimdf
0.152,m_z,0.87,Arresto Momento,20_qimdf
0.202,m_z,0.87,Arresto Momento,20_qimdf
0.254,m_z,0.21,Arresto Momento,20_qimdf
0.304,m_z,0.21,Arresto Momento,20_qimdf
0.355,m_z,-0.32,Arresto Momento,20_qimdf
0.405,m_z,-0.32,Arresto Momento,20_qimdf
0.456,m_z,-1.47,Arresto Momento,20_qimdf
0.507,m_z,-1.47,Arresto Momento,20_qimdf
0.557,m_z,-12.47,Arresto Momento,20_qimdf
0.608,m_z,-12.47,Arresto Momento,20_qimdf
0.659,m_z,-7.41,Arresto Momento,20_qimdf
0.711,m_z,-7.41,Arresto Momento,20_qimdf
0.762,m_z,14.35,Arresto Momento,20_qimdf
0.812,m_z,14.35,Arresto Momento,20_qimdf
0.863,m_z,13.77,Arresto Momento,20_qimdf
0.914,m_z,13.77,Arresto Momento,20_qimdf
0.965,m_z,-3.81,Arresto Momento,20_qimdf
1.016,m_z,-3.81,Arresto Momento,20_qimdf
1.066,m_z,-27.03,Arresto Momento,20_qimdf
1.118,m_z,-27.03,Arresto Momento,20_qimdf
1.168,m_z,-3.8,Arresto Momento,20_qimdf
1.219,m_z,-3.8,Arresto Momento,20_qimdf
1.27,m_z,13.58,Arresto Momento,20_qimdf
1.321,m_z,13.58,Arresto Momento,20_qimdf
1.371,m_z,15.52,Arresto Momento,20_qimdf
1.422,m_z,15.52,Arresto Momento,20_qimdf
1.473,m_z,5.79,Arresto Momento,20_qimdf
1.523,m_z,5.79,Arresto Momento,20_qimdf
1.575,m_z,-17.32,Arresto Momento,20_qimdf
1.626,m_z,-17.32,Arresto Momento,20_qimdf
1.676,m_z,-4.19,Arresto Momento,20_qimdf
1.727,m_z,-4.19,Arresto Momento,20_qimdf
1.777,m_z,0.31,Arresto Momento,20_qimdf
1.828,m_z,0.31,Arresto Momento,20_qimdf
1.88,m_z,0.65,Arresto Momento,20_qimdf
1.931,m_z,0.65,Arresto Momento,20_qimdf
1.982,m_z,-0.09,Arresto Momento,20_qimdf
2.032,m_z,-0.09,Arresto Momento,20_qimdf
2.082,m_z,-0.17,Arresto Momento,20_qimdf
2.134,m_z,-0.17,Arresto Momento,20_qimdf
2.185,m_z,-0.15,Arresto Momento,20_qimdf
2.237,m_z,-0.15,Arresto Momento,20_qimdf
2.287,m_z,0.06,Arresto Momento,20_qimdf
2.338,m_z,0.06,Arresto Momento,20_qimdf
2.388,m_z,0.19,Arresto Momento,20_qimdf
2.44,m_z,0.19,Arresto Momento,20_qimdf
2.491,m_z,-0.19,Arresto Momento,20_qimdf
2.541,m_z,-0.19,Arresto Momento,20_qimdf
2.592,m_z,-0.07,Arresto Momento,20_qimdf
2.643,m_z,-0.07,Arresto Momento,20_qimdf
2.694,m_z,-0.13,Arresto Momento,20_qimdf
2.745,m_z,-0.13,Arresto Momento,20_qimdf
2.795,m_z,0.09,Arresto Momento,20_qimdf
2.846,m_z,0.09,Arresto Momento,20_qimdf
2.896,m_z,0.03,Arresto Momento,20_qimdf
2.947,m_z,0.03,Arresto Momento,20_qimdf
2.999,m_z,0.03,Arresto Momento,20_qimdf
3.05,m_z,-0.02,Arresto Momento,20_qimdf
0.051,m_x,-0.13,Arresto Momento,21_qimdf
0.102,m_x,-0.13,Arresto Momento,21_qimdf
0.152,m_x,-0.02,Arresto Momento,21_qimdf
0.203,m_x,-0.02,Arresto Momento,21_qimdf
0.254,m_x,-0.53,Arresto Momento,21_qimdf
0.304,m_x,-0.53,Arresto Momento,21_qimdf
0.355,m_x,0.08,Arresto Momento,21_qimdf
0.405,m_x,0.08,Arresto Momento,21_qimdf
0.456,m_x,0.32,Arresto Momento,21_qimdf
0.507,m_x,0.32,Arresto Momento,21_qimdf
0.557,m_x,-0.6,Arresto Momento,21_qimdf
0.609,m_x,-0.6,Arresto Momento,21_qimdf
0.66,m_x,-1.52,Arresto Momento,21_qimdf
0.71,m_x,-1.52,Arresto Momento,21_qimdf
0.761,m_x,-4.42,Arresto Momento,21_qimdf
0.812,m_x,-4.42,Arresto Momento,21_qimdf
0.862,m_x,-1.66,Arresto Momento,21_qimdf
0.912,m_x,-1.66,Arresto Momento,21_qimdf
0.963,m_x,3.29,Arresto Momento,21_qimdf
1.014,m_x,3.29,Arresto Momento,21_qimdf
1.064,m_x,-0.57,Arresto Momento,21_qimdf
1.115,m_x,-0.57,Arresto Momento,21_qimdf
1.166,m_x,-1.07,Arresto Momento,21_qimdf
1.218,m_x,-1.07,Arresto Momento,21_qimdf
1.268,m_x,-0.6,Arresto Momento,21_qimdf
1.318,m_x,-0.6,Arresto Momento,21_qimdf
1.369,m_x,-0.26,Arresto Momento,21_qimdf
1.429,m_x,-0.26,Arresto Momento,21_qimdf
1.48,m_x,0.1,Arresto Momento,21_qimdf
1.53,m_x,0.1,Arresto Momento,21_qimdf
1.581,m_x,0.27,Arresto Momento,21_qimdf
1.631,m_x,0.27,Arresto Momento,21_qimdf
1.682,m_x,0.49,Arresto Momento,21_qimdf
1.734,m_x,0.49,Arresto Momento,21_qimdf
1.786,m_x,0.22,Arresto Momento,21_qimdf
1.836,m_x,0.22,Arresto Momento,21_qimdf
1.887,m_x,0.09,Arresto Momento,21_qimdf
1.938,m_x,0.09,Arresto Momento,21_qimdf
1.989,m_x,0.12,Arresto Momento,21_qimdf
2.04,m_x,0.12,Arresto Momento,21_qimdf
2.092,m_x,0.14,Arresto Momento,21_qimdf
2.142,m_x,0.14,Arresto Momento,21_qimdf
2.193,m_x,0.24,Arresto Momento,21_qimdf
2.243,m_x,0.24,Arresto Momento,21_qimdf
2.293,m_x,0.1,Arresto Momento,21_qimdf
2.345,m_x,0.1,Arresto Momento,21_qimdf
2.395,m_x,0.05,Arresto Momento,21_qimdf
2.446,m_x,0.05,Arresto Momento,21_qimdf
2.497,m_x,0.21,Arresto Momento,21_qimdf
2.547,m_x,0.21,Arresto Momento,21_qimdf
2.597,m_x,0.02,Arresto Momento,21_qimdf
2.647,m_x,0.02,Arresto Momento,21_qimdf
2.699,m_x,-0.14,Arresto Momento,21_qimdf
2.748,m_x,-0.14,Arresto Momento,21_qimdf
2.799,m_x,0.09,Arresto Momento,21_qimdf
2.849,m_x,0.09,Arresto Momento,21_qimdf
2.901,m_x,0.36,Arresto Momento,21_qimdf
2.951,m_x,0.36,Arresto Momento,21_qimdf
3.002,m_x,0.29,Arresto Momento,21_qimdf
0.051,m_y,0.01,Arresto Momento,21_qimdf
0.102,m_y,0.01,Arresto Momento,21_qimdf
0.152,m_y,-0.11,Arresto Momento,21_qimdf
0.203,m_y,-0.11,Arresto Momento,21_qimdf
0.254,m_y,-0.14,Arresto Momento,21_qimdf
0.304,m_y,-0.14,Arresto Momento,21_qimdf
0.355,m_y,-0.04,Arresto Momento,21_qimdf
0.405,m_y,-0.04,Arresto Momento,21_qimdf
0.456,m_y,-4.31,Arresto Momento,21_qimdf
0.507,m_y,-4.31,Arresto Momento,21_qimdf
0.557,m_y,6.32,Arresto Momento,21_qimdf
0.609,m_y,6.32,Arresto Momento,21_qimdf
0.66,m_y,8.63,Arresto Momento,21_qimdf
0.71,m_y,8.63,Arresto Momento,21_qimdf
0.761,m_y,8.25,Arresto Momento,21_qimdf
0.812,m_y,8.25,Arresto Momento,21_qimdf
0.862,m_y,4.89,Arresto Momento,21_qimdf
0.912,m_y,4.89,Arresto Momento,21_qimdf
0.963,m_y,-0.39,Arresto Momento,21_qimdf
1.014,m_y,-0.39,Arresto Momento,21_qimdf
1.064,m_y,2.61,Arresto Momento,21_qimdf
1.115,m_y,2.61,Arresto Momento,21_qimdf
1.166,m_y,11.67,Arresto Momento,21_qimdf
1.218,m_y,11.67,Arresto Momento,21_qimdf
1.268,m_y,9.19,Arresto Momento,21_qimdf
1.318,m_y,9.19,Arresto Momento,21_qimdf
1.369,m_y,9.8,Arresto Momento,21_qimdf
1.429,m_y,9.8,Arresto Momento,21_qimdf
1.48,m_y,3.47,Arresto Momento,21_qimdf
1.53,m_y,3.47,Arresto Momento,21_qimdf
1.581,m_y,-0.09,Arresto Momento,21_qimdf
1.631,m_y,-0.09,Arresto Momento,21_qimdf
1.682,m_y,-0.18,Arresto Momento,21_qimdf
1.734,m_y,-0.18,Arresto Momento,21_qimdf
1.786,m_y,0.29,Arresto Momento,21_qimdf
1.836,m_y,0.29,Arresto Momento,21_qimdf
1.887,m_y,0.01,Arresto Momento,21_qimdf
1.938,m_y,0.01,Arresto Momento,21_qimdf
1.989,m_y,-0.25,Arresto Momento,21_qimdf
2.04,m_y,-0.25,Arresto Momento,21_qimdf
2.092,m_y,0.22,Arresto Momento,21_qimdf
2.142,m_y,0.22,Arresto Momento,21_qimdf
2.193,m_y,-0.25,Arresto Momento,21_qimdf
2.243,m_y,-0.25,Arresto Momento,21_qimdf
2.293,m_y,-0.25,Arresto Momento,21_qimdf
2.345,m_y,-0.25,Arresto Momento,21_qimdf
2.395,m_y,-0.07,Arresto Momento,21_qimdf
2.446,m_y,-0.07,Arresto Momento,21_qimdf
2.497,m_y,-0.05,Arresto Momento,21_qimdf
2.547,m_y,-0.05,Arresto Momento,21_qimdf
2.597,m_y,0.09,Arresto Momento,21_qimdf
2.647,m_y,0.09,Arresto Momento,21_qimdf
2.699,m_y,-0.04,Arresto Momento,21_qimdf
2.748,m_y,-0.04,Arresto Momento,21_qimdf
2.799,m_y,-0.11,Arresto Momento,21_qimdf
2.849,m_y,-0.11,Arresto Momento,21_qimdf
2.901,m_y,0.02,Arresto Momento,21_qimdf
2.951,m_y,0.02,Arresto Momento,21_qimdf
3.002,m_y,-0.08,Arresto Momento,21_qimdf
0.051,m_z,0.22,Arresto Momento,21_qimdf
0.102,m_z,0.22,Arresto Momento,21_qimdf
0.152,m_z,0.21,Arresto Momento,21_qimdf
0.203,m_z,0.21,Arresto Momento,21_qimdf
0.254,m_z,0.12,Arresto Momento,21_qimdf
0.304,m_z,0.12,Arresto Momento,21_qimdf
0.355,m_z,-1.25,Arresto Momento,21_qimdf
0.405,m_z,-1.25,Arresto Momento,21_qimdf
0.456,m_z,-13.98,Arresto Momento,21_qimdf
0.507,m_z,-13.98,Arresto Momento,21_qimdf
0.557,m_z,-6.61,Arresto Momento,21_qimdf
0.609,m_z,-6.61,Arresto Momento,21_qimdf
0.66,m_z,12.54,Arresto Momento,21_qimdf
0.71,m_z,12.54,Arresto Momento,21_qimdf
0.761,m_z,14.77,Arresto Momento,21_qimdf
0.812,m_z,14.77,Arresto Momento,21_qimdf
0.862,m_z,4.16,Arresto Momento,21_qimdf
0.912,m_z,4.16,Arresto Momento,21_qimdf
0.963,m_z,-29.82,Arresto Momento,21_qimdf
1.014,m_z,-29.82,Arresto Momento,21_qimdf
1.064,m_z,-19.13,Arresto Momento,21_qimdf
1.115,m_z,-19.13,Arresto Momento,21_qimdf
1.166,m_z,10.39,Arresto Momento,21_qimdf
1.218,m_z,10.39,Arresto Momento,21_qimdf
1.268,m_z,16.83,Arresto Momento,21_qimdf
1.318,m_z,16.83,Arresto Momento,21_qimdf
1.369,m_z,12.74,Arresto Momento,21_qimdf
1.429,m_z,12.74,Arresto Momento,21_qimdf
1.48,m_z,-20.86,Arresto Momento,21_qimdf
1.53,m_z,-20.86,Arresto Momento,21_qimdf
1.581,m_z,-7.93,Arresto Momento,21_qimdf
1.631,m_z,-7.93,Arresto Momento,21_qimdf
1.682,m_z,-0.04,Arresto Momento,21_qimdf
1.734,m_z,-0.04,Arresto Momento,21_qimdf
1.786,m_z,0.08,Arresto Momento,21_qimdf
1.836,m_z,0.08,Arresto Momento,21_qimdf
1.887,m_z,-0.13,Arresto Momento,21_qimdf
1.938,m_z,-0.13,Arresto Momento,21_qimdf
1.989,m_z,-0.34,Arresto Momento,21_qimdf
2.04,m_z,-0.34,Arresto Momento,21_qimdf
2.092,m_z,-0.56,Arresto Momento,21_qimdf
2.142,m_z,-0.56,Arresto Momento,21_qimdf
2.193,m_z,0.1,Arresto Momento,21_qimdf
2.243,m_z,0.1,Arresto Momento,21_qimdf
2.293,m_z,0.19,Arresto Momento,21_qimdf
2.345,m_z,0.19,Arresto Momento,21_qimdf
2.395,m_z,-0.25,Arresto Momento,21_qimdf
2.446,m_z,-0.25,Arresto Momento,21_qimdf
2.497,m_z,-0.02,Arresto Momento,21_qimdf
2.547,m_z,-0.02,Arresto Momento,21_qimdf
2.597,m_z,-0.11,Arresto Momento,21_qimdf
2.647,m_z,-0.11,Arresto Momento,21_qimdf
2.699,m_z,-0.08,Arresto Momento,21_qimdf
2.748,m_z,-0.08,Arresto Momento,21_qimdf
2.799,m_z,-0.23,Arresto Momento,21_qimdf
2.849,m_z,-0.23,Arresto Momento,21_qimdf
2.901,m_z,-0.23,Arresto Momento,21_qimdf
2.951,m_z,-0.23,Arresto Momento,21_qimdf
3.002,m_z,0.15,Arresto Momento,21_qimdf
0.05,m_x,-0.19,Arresto Momento,22_qimdf
0.101,m_x,-0.19,Arresto Momento,22_qimdf
0.152,m_x,0.45,Arresto Momento,22_qimdf
0.202,m_x,0.45,Arresto Momento,22_qimdf
0.252,m_x,-0.2,Arresto Momento,22_qimdf
0.303,m_x,-0.2,Arresto Momento,22_qimdf
0.353,m_x,-0.76,Arresto Momento,22_qimdf
0.404,m_x,-0.76,Arresto Momento,22_qimdf
0.455,m_x,-1.06,Arresto Momento,22_qimdf
0.505,m_x,-1.06,Arresto Momento,22_qimdf
0.556,m_x,0.33,Arresto Momento,22_qimdf
0.606,m_x,0.33,Arresto Momento,22_qimdf
0.657,m_x,-0.52,Arresto Momento,22_qimdf
